Category,Name,Label
Autonomous Vehicles,av_rh_lease,I would feel comfortable leasing my personal AV to ridehailing companies so that I can earn money when I am not using it.
Autonomous Vehicles,av_change_hhcarown,"Given the number of cars the household currently owns, expected vehicle ownership change once AVs are available for purchase or use as a ridehailing service"
Autonomous Vehicles,av_change_privateveh,Expected changes on mode usage given regular access to an AV - Human-driven personal vehicle
Autonomous Vehicles,av_change_humrh,Expected changes on mode usage given regular access to an AV - Human-driven ridehailing services
Autonomous Vehicles,av_change_bus,Expected changes on mode usage given regular access to an AV - Public transit: bus
Autonomous Vehicles,av_change_lightrail,Expected changes on mode usage given regular access to an AV - Public transit: light rail
Autonomous Vehicles,av_change_walk,Expected changes on mode usage given regular access to an AV - Walk
Autonomous Vehicles,av_change_bikescoot,Expected changes on mode usage given regular access to an AV - Bicycle or scooter
Autonomous Vehicles,av_change_plane,Expected changes on mode usage given regular access to an AV - Airplane
Autonomous Vehicles,av_att_saferhuman,AVs should be allowed on the market only when they prove to be at least as safe as human drivers.
Autonomous Vehicles,av_att_safepriorpedest,AVs should prioritize the safety of pedestrians and bicyclists on the road over that of passengers in the vehicle.
Autonomous Vehicles,av_att_safepriorchoice,"AV owners should be able to program how their AVs prioritize safety of different groups in the event of a crash (e.g., pedestrians, bicyclists, other vehicles, or AV passengers)."
Autonomous Vehicles,av_att_speedlaw,Laws should be passed to require AVs to travel at 25 mph or less on city streets.
Autonomous Vehicles,av_att_liability,"In an AV crash, vehicle manufacturers and their insurance companies should be held responsible (instead of the AV owner, passenger, or operator)."
Autonomous Vehicles,av_att_dedicatedlane,The government should establish dedicated AV-only lanes/areas.
Autonomous Vehicles,AVTripPurpose,Activites respondent would engage in an AV during a trip - SCENARIO TO WHICH RESPONDENT ANSWERED THE QUESTION
Autonomous Vehicles,av_multi_nselected,Number of selected alternatives on question E12 - Multitasking
Autonomous Vehicles,av_multi_work,"Activites respondent would engage in an AV during a [AVTripPurpose] - Work, or study"
Autonomous Vehicles,av_multi_phone,Activites respondent would engage in an AV during a [AVTripPurpose] trip - Talk on the phone/ send or read text messages/teleconference
Autonomous Vehicles,av_multi_read,Activites respondent would engage in an AV during a [AVTripPurpose] trip - Read
Autonomous Vehicles,av_multi_sleep,Activites respondent would engage in an AV during a [AVTripPurpose] trip - Sleep
Autonomous Vehicles,av_multi_tv,Activites respondent would engage in an AV during a [AVTripPurpose] trip - Watch movies/ TV/ other entertainment
Autonomous Vehicles,av_multi_games,Activites respondent would engage in an AV during a [AVTripPurpose] trip - Play games
Autonomous Vehicles,av_multi_eatdrink,Activites respondent would engage in an AV during a [AVTripPurpose] trip - Eat and drink
Autonomous Vehicles,av_multi_interpass,Activites respondent would engage in an AV during a [AVTripPurpose] trip - Interact with other passengers
Autonomous Vehicles,av_multi_scenery,Activites respondent would engage in an AV during a [AVTripPurpose] trip - Enjoy the scenery
Autonomous Vehicles,av_multi_watchroad,"Activites respondent would engage in an AV during a [AVTripPurpose] trip - Watch the road, even though I would not be driving"
Autonomous Vehicles,av_multi_noav,Activites respondent would engage in an AV during a [AVTripPurpose] trip - I would not ride in an AV
Autonomous Vehicles,av_multi_other,Activites respondent would engage in an AV during a [AVTripPurpose] trip - Other
Autonomous Vehicles,av_multi_othertext,Activites respondent would engage in an AV during a [AVTripPurpose] trip - Other - Text description
AV Stated Preference Questions,SP2_Scen1_Reg_Answer,AV purchase Stated preference - Scenario A - Buy a regular vehicle - Rank Answer
AV Stated Preference Questions,SP2_Scen1_AV_Answer,AV purchase Stated preference - Scenario A - Buy an AV - Rank Answer
AV Stated Preference Questions,SP2_Scen1_RH_Answer,AV purchase Stated preference - Scenario A - Don't buy a vehicle and use AV ridehailing/rental services - Rank Answer
AV Stated Preference Questions,SP2_Scen2_Reg_Answer,AV purchase Stated preference - Scenario B - Buy a regular vehicle - Rank Answer
AV Stated Preference Questions,SP2_Scen2_AV_Answer,AV purchase Stated preference - Scenario B - Buy an AV - Rank Answer
AV Stated Preference Questions,SP2_Scen2_RH_Answer,AV purchase Stated preference - Scenario B - Don't buy a vehicle and use AV ridehailing/rental services - Rank Answer
AV Stated Preference Questions,SP2_Scen1_Reg_Answer_REPAIRED,REPAIRED AV purchase Stated preference - Scenario A - Buy a regular vehicle - Rank Answer
AV Stated Preference Questions,SP2_Scen1_AV_Answer_REPAIRED,REPAIRED AV purchase Stated preference - Scenario A - Buy an AV - Rank Answer
AV Stated Preference Questions,SP2_Scen1_RH_Answer_REPAIRED,REPAIRED AV purchase Stated preference - Scenario A - Don't buy a vehicle and use AV ridehailing/rental services - Rank Answer
AV Stated Preference Questions,SP2_Scen1_Answer,AV purchase Stated preference - Scenario A - Purchase preference
AV Stated Preference Questions,SP2_Scen2_Reg_Answer_REPAIRED,REPAIRED AV purchase Stated preference - Scenario B - Buy a regular vehicle - Rank Answer
AV Stated Preference Questions,SP2_Scen2_AV_Answer_REPAIRED,REPAIRED AV purchase Stated preference - Scenario B - Buy an AV - Rank Answer
AV Stated Preference Questions,SP2_Scen2_RH_Answer_REPAIRED,REPAIRED AV purchase Stated preference - Scenario B - Don't buy a vehicle and use AV ridehailing/rental services - Rank Answer
AV Stated Preference Questions,SP2_Scen2_Answer,AV purchase Stated preference - Scenario B - Purchase preference
AV Stated Preference Questions,SP2_Scen1,AV purchase Stated preference - Scenario A - Scenario assigned to respondent
AV Stated Preference Questions,SP2_Scen2,AV purchase Stated preference - Scenario B - Scenario assigned to respondent
AV Stated Preference Questions,SP2_Scen1_Reg_FC,AV purchase Stated preference - Scenario A - Buy a regular vehicle - Fixed cost
AV Stated Preference Questions,SP2_Scen1_Reg_VC,AV purchase Stated preference - Scenario A - Buy a regular vehicle - Variable cost
AV Stated Preference Questions,SP2_Scen1_Reg_Wait,AV purchase Stated preference - Scenario A - Buy a regular vehicle - Average wait
AV Stated Preference Questions,SP2_Scen1_AV_FC,AV purchase Stated preference - Scenario A - Buy an AV - Fixed cost
AV Stated Preference Questions,SP2_Scen1_AV_VC,AV purchase Stated preference - Scenario A - Buy an AV - Variable cost
AV Stated Preference Questions,SP2_Scen1_AV_Wait,AV purchase Stated preference - Scenario A - Buy an AV - Average wait
AV Stated Preference Questions,SP2_Scen1_RH_FC,AV purchase Stated preference - Scenario A - Don't buy a vehicle and use AV ridehailing/rental services - Fixed cost
AV Stated Preference Questions,SP2_Scen1_RH_VC,AV purchase Stated preference - Scenario A - Don't buy a vehicle and use AV ridehailing/rental services - Variable cost
AV Stated Preference Questions,SP2_Scen1_RH_Wait,AV purchase Stated preference - Scenario A - Don't buy a vehicle and use AV ridehailing/rental services - Average wait
AV Stated Preference Questions,SP2_Scen2_Reg_FC,AV purchase Stated preference - Scenario B - Buy a regular vehicle - Fixed cost
AV Stated Preference Questions,SP2_Scen2_Reg_VC,AV purchase Stated preference - Scenario B - Buy a regular vehicle - Variable cost
AV Stated Preference Questions,SP2_Scen2_Reg_Wait,AV purchase Stated preference - Scenario B - Buy a regular vehicle - Average wait
AV Stated Preference Questions,SP2_Scen2_AV_FC,AV purchase Stated preference - Scenario B - Buy an AV - Fixed cost
AV Stated Preference Questions,SP2_Scen2_AV_VC,AV purchase Stated preference - Scenario B - Buy an AV - Variable cost
AV Stated Preference Questions,SP2_Scen2_AV_Wait,AV purchase Stated preference - Scenario B - Buy an AV - Average wait
AV Stated Preference Questions,SP2_Scen2_RH_FC,AV purchase Stated preference - Scenario B - Don't buy a vehicle and use AV ridehailing/rental services - Fixed cost
AV Stated Preference Questions,SP2_Scen2_RH_VC,AV purchase Stated preference - Scenario B - Don't buy a vehicle and use AV ridehailing/rental services - Variable cost
AV Stated Preference Questions,SP2_Scen2_RH_Wait,AV purchase Stated preference - Scenario B - Don't buy a vehicle and use AV ridehailing/rental services - Average wait
AV Stated Preference Ranking Question,SP_Rank_Final_Car,AV mode choice Stated Preference - Private vehicle (human-driven or AV) - Rank Answer
AV Stated Preference Ranking Question,SP_Rank_Final_Bike,AV mode choice Stated Preference - Bicycle - Rank Answer
AV Stated Preference Ranking Question,SP_Rank_Final_Transit,AV mode choice Stated Preference - Public transit: Use bus or rail - Rank Answer
AV Stated Preference Ranking Question,SP_Rank_Final_NoAV_Private,AV mode choice Stated Preference - Private ridehailing (human-driven) - Rank Answer
AV Stated Preference Ranking Question,SP_Rank_Final_NoAV_Shared,AV mode choice Stated Preference - Shared ridehailing (human-driven) - Rank Answer
AV Stated Preference Ranking Question,SP_Rank_Final_AV_Private,AV mode choice Stated Preference - AV Private ridehailing - Rank Answer
AV Stated Preference Ranking Question,SP_Rank_Final_AV_Shared,AV mode choice Stated Preference - AV Shared ridehailing - Rank Answer
AV Stated Preference Ranking Question,SP_Rank_Scen,AV mode choice Stated Preference - Scenario assigned to respondent
AV Stated Preference Ranking Question,SP_Rank_Purpose_int,AV mode choice Stated Preference - Trip purpose - integer
AV Stated Preference Ranking Question,SP_Rank_Purpose_str,AV mode choice Stated Preference - Trip purpose - string
AV Stated Preference Ranking Question,SP_Rank_NumAlts,AV mode choice Stated Preference - Number of alternatives available to respondent - Bike not available on airpot trips
AV Stated Preference Ranking Question,SP_Rank_Final_CarIVTT,AV mode choice Stated Preference - Private vehicle (human-driven or AV) - In vehicle travel time
AV Stated Preference Ranking Question,SP_Rank_Final_CarWT,AV mode choice Stated Preference - Private vehicle (human-driven or AV) - Wait time
AV Stated Preference Ranking Question,SP_Rank_Final_CarCost,AV mode choice Stated Preference - Private vehicle (human-driven or AV) - Trip cost
AV Stated Preference Ranking Question,SP_Rank_Final_TransitIVTT,AV mode choice Stated Preference - Public transit - In vehicle travel time
AV Stated Preference Ranking Question,SP_Rank_Final_TransitWT,AV mode choice Stated Preference - Public transit - Wait time
AV Stated Preference Ranking Question,SP_Rank_Final_TransitCost,AV mode choice Stated Preference - Public transit - Trip cost
AV Stated Preference Ranking Question,SP_Rank_Final_BikeIVTT,AV mode choice Stated Preference - Bicycle - In vehicle travel time
AV Stated Preference Ranking Question,SP_Rank_Final_BikeWT,AV mode choice Stated Preference - Bicycle - Wait travel time
AV Stated Preference Ranking Question,SP_Rank_Final_BikeCost,AV mode choice Stated Preference - Bicycle - Trip cost
AV Stated Preference Ranking Question,SP_Rank_Final_NoAV_Private_RH_IVTT,AV mode choice Stated Preference - Private ridehailing (human-driven) - In vehicle travel time
AV Stated Preference Ranking Question,SP_Rank_Final_NoAV_Private_RH_WT,AV mode choice Stated Preference - Private ridehailing (human-driven) - Wait time
AV Stated Preference Ranking Question,SP_Rank_Final_NoAV_Private_RH_Cost,AV mode choice Stated Preference - Private ridehailing (human-driven) - Trip cost
AV Stated Preference Ranking Question,SP_Rank_Final_NoAV_Shared_RH_IVTT,AV mode choice Stated Preference - Shared ridehailing (human-driven) - In vehicle travel time
AV Stated Preference Ranking Question,SP_Rank_Final_NoAV_Shared_RH_WT,AV mode choice Stated Preference - Shared ridehailing (human-driven) - Wait time
AV Stated Preference Ranking Question,SP_Rank_Final_NoAV_Shared_RH_Cost,AV mode choice Stated Preference - Shared ridehailing (human-driven) - Trip cost
AV Stated Preference Ranking Question,SP_Rank_Final_AV_Private_RH_IVTT,AV mode choice Stated Preference - AV Private ridehailing - In vehicle travel time
AV Stated Preference Ranking Question,SP_Rank_Final_AV_Private_RH_WT,AV mode choice Stated Preference - AV Private ridehailing - Wait time
AV Stated Preference Ranking Question,SP_Rank_Final_AV_Private_RH_Cost,AV mode choice Stated Preference - AV Private ridehailing - Trip cost
AV Stated Preference Ranking Question,SP_Rank_Final_AV_Shared_RH_IVTT,AV mode choice Stated Preference - AV Shared ridehailing - In vehicle travel time
AV Stated Preference Ranking Question,SP_Rank_Final_AV_Shared_RH_WT,AV mode choice Stated Preference - AV Shared ridehailing - Wait time
AV Stated Preference Ranking Question,SP_Rank_Final_AV_Shared_RH_Cost,AV mode choice Stated Preference - AV Shared ridehailing - Trip cost
Background questions,driver,Does respondent have a driver's license?
Background questions,hh_ndrivers,Number of people in the household with a driver's license (including respondent)
Background questions,housunit,Housing unit type
Background questions,housunit_othertext,Housing unit type - Other - Text description
Background questions,tenure,Tenure status
Background questions,tenure_othertext,Tenure - Other - Text description
Background questions,home_yrmoved,Year moved to current address
Background questions,home_chosen,Has the respondent chosen current home location?
Background questions,employment,Employment status
Background questions,yrborn,Year born
Background questions,Age2019,Respondent age in 2019
Background questions,AgeGroup1,Age (in 2019) grouped
Background questions,gender,Gender
Background questions,placebirth,Place of birth
Background questions,hispaniclatin,Hispanic or Latino origin
Background questions,race_white,Race - White or Caucasian
Background questions,race_black,Race - Black or African American
Background questions,race_nativeamerican,Race - Native American
Background questions,race_asian,Race - Asian or Pacific Islander
Background questions,race_other,Race - Other
Background questions,race_prefnotanswer,Race - Prefer not to answer
Background questions,race_othertext,Race - Other - Text description
Background questions,Race,Race
Background questions,education,Highest level of education attained.
Background questions,hh_size,People living in the household
Background questions,hh_per2_relat,Household person 2 - Relationship to the respondent
Background questions,hh_per3_relat,Household person 3 - Relationship to the respondent
Background questions,hh_per4_relat,Household person 4 - Relationship to the respondent
Background questions,hh_per5_relat,Household person 5 - Relationship to the respondent
Background questions,hh_per6_relat,Household person 6 - Relationship to the respondent
Background questions,hh_per7_relat,Household person 7 - Relationship to the respondent
Background questions,hh_per8_relat,Household person 8 - Relationship to the respondent
Background questions,hh_per9_relat,Household person 9 - Relationship to the respondent
Background questions,hh_per10_relat,Household person 10 - Relationship to the respondent
Background questions,hh_per2_age,Household person 2 - Age
Background questions,hh_per3_age,Household person 3 - Age
Background questions,hh_per4_age,Household person 4 - Age
Background questions,hh_per5_age,Household person 5 - Age
Background questions,hh_per6_age,Household person 6 - Age
Background questions,hh_per7_age,Household person 7 - Age
Background questions,hh_per8_age,Household person 8 - Age
Background questions,hh_per9_age,Household person 9 - Age
Background questions,hh_per10_age,Household person 10 - Age
Background questions,hh_per2_employ,Household person 2 - Employment status
Background questions,hh_per3_employ,Household person 3 - Employment status
Background questions,hh_per4_employ,Household person 4 - Employment status
Background questions,hh_per5_employ,Household person 5 - Employment status
Background questions,hh_per6_employ,Household person 6 - Employment status
Background questions,hh_per7_employ,Household person 7 - Employment status
Background questions,hh_per8_employ,Household person 8 - Employment status
Background questions,hh_per9_employ,Household person 9 - Employment status
Background questions,hh_per10_employ,Household person 10 - Employment status
Background questions,hh_per2_gender,Household person 2 - Gender - Employment status
Background questions,hh_per3_gender,Household person 3 - Employment status
Background questions,hh_per4_gender,Household person 4 - Employment status
Background questions,hh_per5_gender,Household person 5 - Employment status
Background questions,hh_per6_gender,Household person 6 - Employment status
Background questions,hh_per7_gender,Household person 7 - Employment status
Background questions,hh_per8_gender,Household person 8 - Employment status
Background questions,hh_per9_gender,Household person 9 - Employment status
Background questions,hh_per10_gender,Household person 10 - Employment status
Background questions,hh_gender_nmissing,Number of individuals with missing gender in the household
Background questions,hh_gender_nmale,Number of males in the household
Background questions,hh_gender_nfemale,Number of females in the household
Background questions,hh_relat_nmissing,Number of respondents with missing relationship in the household
Background questions,hh_relat_nself,Number of respondents in the household identified as self
Background questions,hh_relat_npartner,Number of respondents in the household identified as partner
Background questions,hh_relat_nchild,"Number of respondents in the household identified as children - not age based, in relationship to the respondent"
Background questions,hh_relat_nparent,Number of respondents in the household identified as parent
Background questions,hh_relat_nother,Number of respondents in the household with other relationship to the respondent
Background questions,hh_age_nmissing,Number of people in the household with missing age information
Background questions,hh_age_n_0to4,Number of people in the household between 0 and 4 years old
Background questions,hh_age_n_5to12,Number of people in the household between 5 and 12 years old
Background questions,hh_age_n_13to17,Number of people in the household between 13 and 17 years old
Background questions,hh_age_n_18to24,Number of people in the household between 18 and 24 years old
Background questions,hh_age_n_25to44,Number of people in the household between 25 and 44 years old
Background questions,hh_age_n_45to64,Number of people in the household between 45 and 64 years old
Background questions,hh_age_n_65p,Number of people in the household 65 years old and older
Background questions,hh_emp_nmissing,Number of people in the household with missing occupation information
Background questions,hh_emp_nworker,Number of workers in the household
Background questions,hh_emp_nboth,Number of individuals in the household who are both workers and students
Background questions,hh_emp_nstudent,Number of students in the household
Background questions,hh_emp_nneither,Number of individuals in the household who are neither workers nor students
Background questions,hh_nkids_17nunder,Number of children 17 years old and younger in the household
Background questions,hh_structure_relat,"Household structure, based on relationship to the respondent"
Background questions,hh_structure_emp,"Household structure, based on occupation of household members"
Background questions,hh_income,Annual household income before taxes.
Background questions,UT_IncomeImputation,UT Income Imputation Outcomes - 7 categories
Background questions,ASU_IncomeImputation,ASU Imputed Income - 6 categories
Background questions,GT_IncomeImputation,GT Annual household income (imputed) - 7 categories
Background questions,IncomeImputation,"Imputed Income, all institutions, six categories"
Data Flags,Flag_HHDrivers,FLAG Number of drivers reported to be greater than household size
Data Flags,Flag_HHGender,FLAG Gender was missing for one or more household member
Data Flags,Flag_HHRelationship,FLAG Relationship to respondent was missing to one or more household member
Data Flags,Flag_HHAge,FLAG Age was missing to one or more household member
Data Flags,Flag_HHOccupation,FLAG Occupation was missing to one or more household member
Data Flags,Flag_HHDescription,FLAG Description of one or more household member was missing or incomplete
Data Flags,Flag_A1_Page1,FLAG Straight lines on question A1 - Page 1
Data Flags,Flag_A1_Page2,FLAG Straight lines on question A1 - Page 2
Data Flags,Flag_A1_Page3,FLAG Straight lines on question A1 - Page 3
Data Flags,Flag_A1_Page4,FLAG Straight lines on question A1 - Page 4
Data Flags,Flag_D6_Page1,FLAG Straight lines on question D6 - Page 1
Data Flags,Flag_D6_Page2,FLAG Straight lines on question D6 - Page 2
Data Flags,Flag_E2_Page1,FLAG Straight lines on question E2 - Page1
Data Flags,Flag_E2_Page2,FLAG Straight lines on question E2 - Page2
Data Flags,Flag_E7,FLAG Straight lines on question E7
Data Flags,Flag_E10,FLAG Straight lines on question E10
Data Flags,Flag_10Minutes,FLAG Respondent completed the questionnaire in 10 minutes or less
Data Flags,Flag_1Day,FLAG Respondent completed the questionnaire in 1 day or more
Data Flags,Flag_IncomeMiss,FLAG Income not reported - imputation needed
Data Flags,Flag_IncompHomeAddress,"FLAG Incomplete home address, at least one field left empty"
Data Flags,Flag_IncompComAddress,"FLAG Incomplete commute location address, at least one field left empty"
Data Flags,Flag_Number,FLAG Number of flags identified on the pre-processing code
Data Flags,Flag_SeenNotAnswered,FLAG Number of occurrences of seen and not answered questions
Information from the marketing company,INFOUSA_AGE,INFOUSA PROVIDED Age
Information from the marketing company,INFOUSA_Gender,INFOUSA PROVIDED Gender
Information from the marketing company,INFOUSA_IncomeHH,INFOUSA PROVIDED Household Income
Information from the marketing company,INFOUSA_HomeOwner,INFOUSA PROVIDED Home Owner Status
Information from the marketing company,INFOUSA_HomeValue,INFOUSA PROVIDED Home Value
Information from the marketing company,INFOUSA_YearStructure,INFOUSA PROVIDED Structure Year of Dwelling
Information from the marketing company,INFOUSA_LengthofResidence,INFOUSA PROVIDED Length of Residence
Information from the marketing company,INFOUSA_Dwellingtype,INFOUSA PROVIDED Dwelling Type
Information from the marketing company,INFOUSA_Numberinhousehold,INFOUSA PROVIDED Number in Household
Information from the marketing company,INFOUSA_actualincome,INFOUSA PROVIDED Actual Income
Information from the marketing company,INFOUSA_MaritalStatus,INFOUSA PROVIDED Marital Status Single versus Married
Information from the marketing company,INFOUSA_MilitaryVetMilitaryVet,INFOUSA PROVIDED Veteran Status
Information from the marketing company,INFOUSA_NumberofAdultsinHH,INFOUSA PROVIDED Number of adults in the household
Information from the marketing company,INFOUSA_NumberofChildreninHH,INFOUSA PROVIDED Number of children in the household
Information from the marketing company,INFOUSA_PetsDogorCat,INFOUSA PROVIDED Presence of pets
Information from the marketing company,INFOUSA_PoliticalAffiliation,INFOUSA PROVIDED Political Affiliation
Information from the marketing company,INFOUSA_PresenceofChildFlag,INFOUSA PROVIDED Presence of children
Geographical information,HState,Home Location - State FIPS - Census 2010
Geographical information,HCounty,Home Location - County FIPS - Census 2010
Geographical information,HTract,Home Location - Census Tract FIPS - Census 2010
Geographical information,HBlock,Home Location - Census Block FIPS - Census 2010
Geographical information,HFullFIPS,Home Location - Full FIPS
Geographical information,WState,Work Location - State FIPS - Census 2010
Geographical information,WCounty,Work Location - County FIPS - Census 2010
Geographical information,WTract,Work Location - Census Tract FIPS - Census 2010
Geographical information,WBlock,Work Location - Census Block FIPS - Census 2010
Geographical information,WFullFIPS,Work Location - Full FIPS
Geographical information,GT_outlier,Out of 15-Country Boundary
Geographical information,rho_flag,Ridehailing Origin - Flag indicating precision of provided data
Geographical information,rho_availability,Ridehailing Origin - Availability of information
Geographical information,rho_city,Ridehailing Origin - City
Geographical information,rho_state,Ridehailing Origin - State
Geographical information,rho_country,Ridehailing Origin - Country
Geographical information,rhd_flag,Ridehailing Destination - Flag indicating precision of provided data
Geographical information,rhd_availability,Ridehailing Destination - Availability of information
Geographical information,rhd_city,Ridehailing Destination - City
Geographical information,rhd_state,Ridehailing Destination - State
Geographical information,rhd_country,Ridehailing Destination - Country
Geographical information,rho_STATEFP19,Ridehailing Origin - 2019 Census State FIPS Code
Geographical information,rho_COUNTYFP19,Ridehailing Origin - 2019 Census County FIPS Code
Geographical information,rho_TRACTCE19,Ridehailing Origin - 2019 Census Census Tract Code
Geographical information,rho_BLOCKCE19,Ridehailing Origin - 2019 Census Tabulation Block Number
Geographical information,rhd_STATEFP19,Ridehailing Destination - 2019 Census State FIPS Code
Geographical information,rhd_COUNTYFP19,Ridehailing Destination - 2019 Census County FIPS Code
Geographical information,rhd_TRACTCE19,Ridehailing Destination - 2019 Census Census Tract Code
Geographical information,rhd_BLOCKCE19,Ridehailing Destination - 2019 Census Tabulation Block Number
Geographical information,HState2,"State FIPS code (Unit: -, Geography: State, Source: Pooled data)"
Geographical information,HCounty2,"County FIPS code (Unit: -, Geography: County, Source: Pooled data)"
Geographical information,HTract2,"Census tract FIPS code (Unit: -, Geography: Census Tract, Source: Pooled data)"
Geographical information,HFullFIPS2,"11 digit FIPS code (Unit: -, Geography: Census Tract, Source: Pooled data)"
Built environment attributes,H_sqmile,"Land area (Unit: square mile, Geography: Census tract, Source: Census TIGER/Line Shapefiles)"
Built environment attributes,H_den_pop,"Population density of the home address census tract (Unit: person/sq mile, Geography: Census tract, Source: 2017 Census LEHD )"
Built environment attributes,H_den_hh,"Household density of the home address census tract (Unit: household/sq mile, Geography: Census tract, Source: 2017 Census LEHD )"
Built environment attributes,H_den_hu,"Housing unit density of the home address census tract (Unit: house unit/sq mile, Geography: Census tract, Source: 2017 Census LEHD )"
Built environment attributes,H_den_job,"# of jobs of the home address census tract (Unit: # of jobs/sq mile, Geography: Census tract, Source: 2017 Census LEHD )"
Built environment attributes,H_job_per_hh,"# of jobs per house hold (Unit: # of jobs/household, Geography: Census tract, Source: 2017 Census LEHD )"
Built environment attributes,H_job_per_hu,"# of jobs per housing unit (Unit: # of jobs/housing unit, Geography: Census tract, Source: 2017 Census LEHD )"
Built environment attributes,H_job_per_worker,"# of jobs per worker (Unit: # of jobs/worker, Geography: Census tract, Source: 2017 Census LEHD )"
Built environment attributes,H_pctsfh,"% of single family homes (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,H_pctmfh,"% of multi-family homes (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,H_pctowner,"% of housing units occupied by owners (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,H_pctrenter,"% of housing units occupied by renters (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,H_commuter_pct_tr,"% of people used public transportation to work (excluding taxicab) (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,H_commuter_pct_bk,"% of people used bicycle to work (excluding taxicab) (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,H_commuter_pct_wk,"% of people walked to work (excluding taxicab) (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,H_pctbuilt_bf50,"% of structure built before 1950 (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,H_pctbuilt_5069,"% of structure built betewwn 1950-1969 (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,H_pctbuilt_7089,"% of structure built betewwn 1970-1989 (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,H_pctbuilt_9009,"% of structure built betewwn 1990-2009 (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,H_pctbuilt_10af,"% of structure built betewwn 2010 or later (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,H_entropy,"This employment mix (or entropy) variable uses the 5-tier employment categories to calculate employment mix. Its formula is borrowed from the EPA SLD manual on the link (p18 ""D2b_E5Mix"") (Unit: , Geography: Block to census tract, Source: 2017 Census LEHD"
Built environment attributes,H_D3a.w,"Total road network density per square mile (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,H_D3aao.w,"Auto-oriented links density (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,H_D3amm.w,"multi-modal links density (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,H_D3apo.w,"pedestrian-oriented links density (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,H_D3b.w,"Total weighted intersection density (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,H_D3bao.w,"auto-oriented intersections density (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,H_D3bmm3.w,"density of multi-modal intersections having three legs (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,H_D3bmm4.w,"density of multi-modal intersections having four or more legs (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,H_D3bpo3.w,"density of pedestrianoriented intersections having three legs (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,H_D3bpo4.w,"density of pedestrianoriented intersections having four or more legs (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,H_D5ar.w,"Jobs within 45 minutes auto travel time (weighted by total population in 2010) (Unit: # of jobs, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,WState2,"State FIPS code (Unit: -, Geography: State, Source: Pooled data)"
Built environment attributes,WCounty2,"County FIPS code (Unit: -, Geography: County, Source: Pooled data)"
Built environment attributes,WTract2,"Census tract FIPS code (Unit: -, Geography: Census Tract, Source: Pooled data)"
Built environment attributes,WFullFIPS2,"11 digit FIPS code (Unit: -, Geography: Census Tract, Source: Pooled data)"
Built environment attributes,W_sqmile,"Land area (Unit: square mile, Geography: Census tract, Source: Census TIGER/Line Shapefiles)"
Built environment attributes,W_den_pop,"Population density of the home address census tract (Unit: person/sq mile, Geography: Census tract, Source: 2017 Census LEHD )"
Built environment attributes,W_den_hh,"Household density of the home address census tract (Unit: household/sq mile, Geography: Census tract, Source: 2017 Census LEHD )"
Built environment attributes,W_den_hu,"Housing unit density of the home address census tract (Unit: house unit/sq mile, Geography: Census tract, Source: 2017 Census LEHD )"
Built environment attributes,W_den_job,"# of jobs of the home address census tract (Unit: # of jobs/sq mile, Geography: Census tract, Source: 2017 Census LEHD )"
Built environment attributes,W_job_per_hh,"# of jobs per house hold (Unit: # of jobs/household, Geography: Census tract, Source: 2017 Census LEHD )"
Built environment attributes,W_job_per_hu,"# of jobs per housing unit (Unit: # of jobs/housing unit, Geography: Census tract, Source: 2017 Census LEHD )"
